no,asset,start_date,end_date,duration,bet_type,spot,end_spot,payout,spot_unchanged,bom_win,nto_buy_price,nto_payout_rate,nto_actual_payout,nto_return,nto_client_profit
26211,frxUSDJPY,2013-01-07 13:20:00,2013-01-07 13:25:00,5,FLASHD,87.812,87.896,190,0,0,100,190%,0,90%,-100
26250,frxUSDJPY,2013-01-07 13:25:00,2013-01-07 13:30:00,5,FLASHU,87.896,87.907,190,0,1,100,190%,190,90%,90
26266,frxUSDJPY,2013-01-07 13:30:00,2013-01-07 13:35:00,5,FLASHU,87.907,87.885,190,0,0,100,190%,0,90%,-100
26284,frxUSDJPY,2013-01-07 13:35:00,2013-01-07 13:40:00,5,FLASHU,87.885,87.864,190,0,0,100,190%,0,90%,-100
26303,frxUSDJPY,2013-01-07 13:40:00,2013-01-07 13:45:00,5,FLASHU,87.864,87.823,190,0,0,100,190%,0,90%,-100
26318,frxUSDJPY,2013-01-07 13:45:00,2013-01-07 13:50:00,5,FLASHD,87.823,87.833,190,0,0,100,190%,0,90%,-100
26345,frxUSDJPY,2013-01-07 13:50:00,2013-01-07 13:55:00,5,FLASHU,87.833,87.807,190,0,0,100,190%,0,90%,-100
26375,frxUSDJPY,2013-01-07 13:55:00,2013-01-07 14:00:00,5,FLASHD,87.807,87.833,190,0,0,100,190%,0,90%,-100
26418,frxUSDJPY,2013-01-07 14:05:00,2013-01-07 14:10:00,5,FLASHD,87.82,87.858,190,0,0,100,190%,0,90%,-100
26467,frxUSDJPY,2013-01-07 14:15:00,2013-01-07 14:20:00,5,FLASHU,87.869,87.896,190,0,1,100,190%,190,90%,90
26491,frxUSDJPY,2013-01-07 14:20:00,2013-01-07 14:25:00,5,FLASHU,87.896,87.887,190,0,0,100,190%,0,90%,-100
26510,frxUSDJPY,2013-01-07 14:25:00,2013-01-07 14:30:00,5,FLASHU,87.887,87.86,190,0,0,100,190%,0,90%,-100
26536,frxUSDJPY,2013-01-07 14:30:00,2013-01-07 14:35:00,5,FLASHU,87.86,87.825,190,0,0,100,190%,0,90%,-100
26570,frxUSDJPY,2013-01-07 14:35:00,2013-01-07 14:40:00,5,FLASHD,87.825,87.835,190,0,0,100,190%,0,90%,-100
26601,frxUSDJPY,2013-01-07 14:40:00,2013-01-07 14:45:00,5,FLASHD,87.835,87.853,190,0,0,100,190%,0,90%,-100
26627,frxUSDJPY,2013-01-07 14:45:00,2013-01-07 14:50:00,5,FLASHU,87.853,87.855,190,0,1,100,190%,190,90%,90
26644,frxUSDJPY,2013-01-07 14:50:00,2013-01-07 14:55:00,5,FLASHU,87.855,87.81,190,0,0,100,190%,0,90%,-100
26679,frxUSDJPY,2013-01-07 14:55:00,2013-01-07 15:00:00,5,FLASHD,87.81,87.773,190,0,1,100,190%,190,90%,90
26725,frxUSDJPY,2013-01-07 15:15:00,2013-01-07 15:20:00,5,FLASHU,87.834,87.836,190,0,1,100,190%,190,90%,90
26751,frxUSDJPY,2013-01-07 15:20:00,2013-01-07 15:25:00,5,FLASHU,87.836,87.835,190,0,0,100,190%,0,90%,-100
26763,frxUSDJPY,2013-01-07 15:25:00,2013-01-07 15:30:00,5,FLASHD,87.835,87.836,190,0,0,100,190%,0,90%,-100
26782,frxUSDJPY,2013-01-07 15:30:00,2013-01-07 15:35:00,5,FLASHU,87.836,87.852,190,0,1,100,190%,190,90%,90
26805,frxUSDJPY,2013-01-07 15:35:00,2013-01-07 15:40:00,5,FLASHU,87.852,87.823,190,0,0,100,190%,0,90%,-100
26836,frxUSDJPY,2013-01-07 15:40:00,2013-01-07 15:45:00,5,FLASHD,87.823,87.84,190,0,0,100,190%,0,90%,-100
26862,frxUSDJPY,2013-01-07 15:45:00,2013-01-07 15:50:00,5,FLASHU,87.84,87.862,190,0,1,100,190%,190,90%,90
26888,frxUSDJPY,2013-01-07 15:50:00,2013-01-07 15:55:00,5,FLASHU,87.862,87.772,190,0,0,100,190%,0,90%,-100
26921,frxUSDJPY,2013-01-07 15:55:00,2013-01-07 16:00:00,5,FLASHD,87.772,87.72,190,0,1,100,190%,190,90%,90
26985,frxUSDJPY,2013-01-07 16:05:00,2013-01-07 16:10:00,5,FLASHD,87.787,87.792,190,0,0,100,190%,0,90%,-100
27019,frxUSDJPY,2013-01-07 16:10:00,2013-01-07 16:15:00,5,FLASHD,87.792,87.792,190,0,0,100,190%,0,90%,-100
27047,frxUSDJPY,2013-01-07 16:15:00,2013-01-07 16:20:00,5,FLASHD,87.792,87.787,190,0,1,100,190%,190,90%,90
27075,frxUSDJPY,2013-01-07 16:20:00,2013-01-07 16:25:00,5,FLASHD,87.787,87.796,190,0,0,100,190%,0,90%,-100
27119,frxUSDJPY,2013-01-07 16:30:00,2013-01-07 16:35:00,5,FLASHD,87.76,87.769,190,0,0,100,190%,0,90%,-100
27130,frxUSDJPY,2013-01-07 16:35:00,2013-01-07 16:40:00,5,FLASHD,87.769,87.736,190,0,1,100,190%,190,90%,90
27154,frxUSDJPY,2013-01-07 16:40:00,2013-01-07 16:45:00,5,FLASHD,87.736,87.741,190,0,0,100,190%,0,90%,-100
27179,frxUSDJPY,2013-01-07 16:45:00,2013-01-07 16:50:00,5,FLASHD,87.741,87.663,190,0,1,100,190%,190,90%,90
27211,frxUSDJPY,2013-01-07 16:50:00,2013-01-07 16:55:00,5,FLASHD,87.663,87.683,190,0,0,100,190%,0,90%,-100
27241,frxUSDJPY,2013-01-07 16:55:00,2013-01-07 17:00:00,5,FLASHD,87.683,87.682,190,0,1,100,190%,190,90%,90
27292,frxUSDJPY,2013-01-07 17:05:00,2013-01-07 17:10:00,5,FLASHD,87.711,87.711,190,0,0,100,190%,0,90%,-100
27303,frxUSDJPY,2013-01-07 17:10:00,2013-01-07 17:15:00,5,FLASHD,87.711,87.707,190,0,1,100,190%,190,90%,90
27322,frxUSDJPY,2013-01-07 17:15:00,2013-01-07 17:20:00,5,FLASHD,87.707,87.675,190,0,1,100,190%,190,90%,90
27345,frxUSDJPY,2013-01-07 17:20:00,2013-01-07 17:25:00,5,FLASHD,87.675,87.716,190,0,0,100,190%,0,90%,-100
27380,frxUSDJPY,2013-01-07 17:25:00,2013-01-07 17:30:00,5,FLASHD,87.716,87.745,190,0,0,100,190%,0,90%,-100
27408,frxUSDJPY,2013-01-07 17:30:00,2013-01-07 17:35:00,5,FLASHD,87.745,87.718,190,0,1,100,190%,190,90%,90
27431,frxUSDJPY,2013-01-07 17:35:00,2013-01-07 17:40:00,5,FLASHD,87.718,87.684,190,0,1,100,190%,190,90%,90
27456,frxUSDJPY,2013-01-07 17:40:00,2013-01-07 17:45:00,5,FLASHD,87.684,87.65,190,0,1,100,190%,190,90%,90
27493,frxUSDJPY,2013-01-07 17:45:00,2013-01-07 17:50:00,5,FLASHD,87.65,87.705,190,0,0,100,190%,0,90%,-100
27525,frxUSDJPY,2013-01-07 17:50:00,2013-01-07 17:55:00,5,FLASHD,87.705,87.67,190,0,1,100,190%,190,90%,90
27549,frxUSDJPY,2013-01-07 17:55:00,2013-01-07 18:00:00,5,FLASHD,87.67,87.68,190,0,0,100,190%,0,90%,-100
27574,frxUSDJPY,2013-01-07 18:00:00,2013-01-07 18:05:00,5,FLASHD,87.68,87.715,190,0,0,100,190%,0,90%,-100
27603,frxUSDJPY,2013-01-07 18:05:00,2013-01-07 18:10:00,5,FLASHD,87.715,87.701,190,0,1,100,190%,190,90%,90
27620,frxUSDJPY,2013-01-07 18:10:00,2013-01-07 18:15:00,5,FLASHD,87.701,87.682,190,0,1,100,190%,190,90%,90
27638,frxUSDJPY,2013-01-07 18:15:00,2013-01-07 18:20:00,5,FLASHD,87.682,87.689,190,0,0,100,190%,0,90%,-100
27662,frxUSDJPY,2013-01-07 18:20:00,2013-01-07 18:25:00,5,FLASHD,87.689,87.707,190,0,0,100,190%,0,90%,-100
27694,frxUSDJPY,2013-01-07 18:25:00,2013-01-07 18:30:00,5,FLASHD,87.707,87.709,190,0,0,100,190%,0,90%,-100
27719,frxUSDJPY,2013-01-07 18:30:00,2013-01-07 18:35:00,5,FLASHD,87.709,87.676,190,0,1,100,190%,190,90%,90
27742,frxUSDJPY,2013-01-07 18:35:00,2013-01-07 18:40:00,5,FLASHD,87.676,87.687,190,0,0,100,190%,0,90%,-100
27768,frxUSDJPY,2013-01-07 18:40:00,2013-01-07 18:45:00,5,FLASHD,87.687,87.678,190,0,1,100,190%,190,90%,90
27788,frxUSDJPY,2013-01-07 18:45:00,2013-01-07 18:50:00,5,FLASHD,87.678,87.657,190,0,1,100,190%,190,90%,90
27823,frxUSDJPY,2013-01-07 18:50:00,2013-01-07 18:55:00,5,FLASHD,87.657,87.654,190,0,1,100,190%,190,90%,90
27845,frxUSDJPY,2013-01-07 18:55:00,2013-01-07 19:00:00,5,FLASHD,87.654,87.678,190,0,0,100,190%,0,90%,-100
27879,frxUSDJPY,2013-01-07 19:00:00,2013-01-07 19:05:00,5,FLASHD,87.678,87.659,190,0,1,100,190%,190,90%,90
27909,frxUSDJPY,2013-01-07 19:05:00,2013-01-07 19:10:00,5,FLASHD,87.659,87.646,190,0,1,100,190%,190,90%,90
27937,frxUSDJPY,2013-01-07 19:10:00,2013-01-07 19:15:00,5,FLASHD,87.646,87.646,190,0,0,100,190%,0,90%,-100
27964,frxUSDJPY,2013-01-07 19:15:00,2013-01-07 19:20:00,5,FLASHD,87.646,87.661,190,0,0,100,190%,0,90%,-100
27990,frxUSDJPY,2013-01-07 19:20:00,2013-01-07 19:25:00,5,FLASHD,87.661,87.685,190,0,0,100,190%,0,90%,-100
28013,frxUSDJPY,2013-01-07 19:25:00,2013-01-07 19:30:00,5,FLASHD,87.685,87.731,190,0,0,100,190%,0,90%,-100
28041,frxUSDJPY,2013-01-07 19:30:00,2013-01-07 19:35:00,5,FLASHU,87.731,87.761,190,0,1,100,190%,190,90%,90
28082,frxUSDJPY,2013-01-07 19:35:00,2013-01-07 19:40:00,5,FLASHU,87.761,87.783,190,0,1,100,190%,190,90%,90
28102,frxUSDJPY,2013-01-07 19:40:00,2013-01-07 19:45:00,5,FLASHU,87.783,87.799,190,0,1,100,190%,190,90%,90
28125,frxUSDJPY,2013-01-07 19:45:00,2013-01-07 19:50:00,5,FLASHD,87.799,87.812,190,0,0,100,190%,0,90%,-100
28153,frxUSDJPY,2013-01-07 19:50:00,2013-01-07 19:55:00,5,FLASHD,87.812,87.816,190,0,0,100,190%,0,90%,-100
28176,frxUSDJPY,2013-01-07 19:55:00,2013-01-07 20:00:00,5,FLASHD,87.816,87.818,190,0,0,100,190%,0,90%,-100
28210,frxUSDJPY,2013-01-07 20:00:00,2013-01-07 20:05:00,5,FLASHD,87.818,87.818,190,0,0,100,190%,0,90%,-100
31800,frxEURUSD,2013-01-08 07:05:00,2013-01-08 07:10:00,5,FLASHD,1.31164,1.31162,190,0,1,100,190%,190,90%,90
31848,frxEURUSD,2013-01-08 07:10:00,2013-01-08 07:15:00,5,FLASHD,1.31162,1.31146,190,0,1,100,190%,190,90%,90
31904,frxEURUSD,2013-01-08 07:15:00,2013-01-08 07:20:00,5,FLASHD,1.31146,1.31139,190,0,1,100,190%,190,90%,90
31934,frxEURUSD,2013-01-08 07:20:00,2013-01-08 07:25:00,5,FLASHD,1.31139,1.311,190,0,1,100,190%,190,90%,90
32009,frxEURUSD,2013-01-08 07:25:00,2013-01-08 07:30:00,5,FLASHU,1.311,1.31091,190,0,0,100,190%,0,90%,-100
32034,frxEURUSD,2013-01-08 07:30:00,2013-01-08 07:35:00,5,FLASHU,1.31091,1.31057,190,0,0,100,190%,0,90%,-100
32088,frxEURUSD,2013-01-08 07:35:00,2013-01-08 07:40:00,5,FLASHU,1.31057,1.31095,190,0,1,100,190%,190,90%,90
32112,frxEURUSD,2013-01-08 07:40:00,2013-01-08 07:45:00,5,FLASHD,1.31095,1.31145,190,0,0,100,190%,0,90%,-100
32164,frxEURUSD,2013-01-08 07:45:00,2013-01-08 07:50:00,5,FLASHU,1.31145,1.31155,190,0,1,100,190%,190,90%,90
32199,frxEURUSD,2013-01-08 07:50:00,2013-01-08 07:55:00,5,FLASHU,1.31155,1.31189,190,0,1,100,190%,190,90%,90
32244,frxEURUSD,2013-01-08 07:55:00,2013-01-08 08:00:00,5,FLASHU,1.31189,1.31135,190,0,0,100,190%,0,90%,-100
32288,frxEURUSD,2013-01-08 08:00:00,2013-01-08 08:05:00,5,FLASHD,1.31135,1.31092,190,0,1,100,190%,190,90%,90
32353,frxEURUSD,2013-01-08 08:05:00,2013-01-08 08:10:00,5,FLASHD,1.31092,1.31081,190,0,1,100,190%,190,90%,90
32394,frxEURUSD,2013-01-08 08:10:00,2013-01-08 08:15:00,5,FLASHD,1.31081,1.3105,190,0,1,100,190%,190,90%,90
32432,frxEURUSD,2013-01-08 08:15:00,2013-01-08 08:20:00,5,FLASHD,1.3105,1.31129,190,0,0,100,190%,0,90%,-100
32455,frxEURUSD,2013-01-08 08:20:00,2013-01-08 08:25:00,5,FLASHU,1.31129,1.31123,190,0,0,100,190%,0,90%,-100
32517,frxEURUSD,2013-01-08 08:25:00,2013-01-08 08:30:00,5,FLASHU,1.31123,1.31088,190,0,0,100,190%,0,90%,-100
32574,frxEURUSD,2013-01-08 08:30:00,2013-01-08 08:35:00,5,FLASHD,1.31088,1.3109,190,0,0,100,190%,0,90%,-100
32620,frxEURUSD,2013-01-08 08:35:00,2013-01-08 08:40:00,5,FLASHD,1.3109,1.31138,190,0,0,100,190%,0,90%,-100
32651,frxEURUSD,2013-01-08 08:40:00,2013-01-08 08:45:00,5,FLASHU,1.31138,1.31233,190,0,1,100,190%,190,90%,90
32693,frxEURUSD,2013-01-08 08:45:00,2013-01-08 08:50:00,5,FLASHU,1.31233,1.31216,190,0,0,100,190%,0,90%,-100
32736,frxEURUSD,2013-01-08 08:50:00,2013-01-08 08:55:00,5,FLASHU,1.31216,1.31236,190,0,1,100,190%,190,90%,90
32787,frxEURUSD,2013-01-08 08:55:00,2013-01-08 09:00:00,5,FLASHD,1.31236,1.31223,190,0,1,100,190%,190,90%,90
32821,frxEURUSD,2013-01-08 09:00:00,2013-01-08 09:05:00,5,FLASHU,1.31223,1.31262,190,0,1,100,190%,190,90%,90
32851,frxEURUSD,2013-01-08 09:05:00,2013-01-08 09:10:00,5,FLASHD,1.31262,1.31246,190,0,1,100,190%,190,90%,90
32904,frxEURUSD,2013-01-08 09:10:00,2013-01-08 09:15:00,5,FLASHU,1.31246,1.31208,190,0,0,100,190%,0,90%,-100
32947,frxEURUSD,2013-01-08 09:15:00,2013-01-08 09:20:00,5,FLASHU,1.31208,1.31226,190,0,1,100,190%,190,90%,90
32980,frxEURUSD,2013-01-08 09:20:00,2013-01-08 09:25:00,5,FLASHU,1.31226,1.31238,190,0,1,100,190%,190,90%,90
33026,frxEURUSD,2013-01-08 09:25:00,2013-01-08 09:30:00,5,FLASHU,1.31238,1.31234,190,0,0,100,190%,0,90%,-100
33061,frxEURUSD,2013-01-08 09:30:00,2013-01-08 09:35:00,5,FLASHU,1.31234,1.31265,190,0,1,100,190%,190,90%,90
33101,frxEURUSD,2013-01-08 09:35:00,2013-01-08 09:40:00,5,FLASHU,1.31265,1.31237,190,0,0,100,190%,0,90%,-100
33135,frxEURUSD,2013-01-08 09:40:00,2013-01-08 09:45:00,5,FLASHU,1.31237,1.31243,190,0,1,100,190%,190,90%,90
33189,frxEURUSD,2013-01-08 09:45:00,2013-01-08 09:50:00,5,FLASHU,1.31243,1.31217,190,0,0,100,190%,0,90%,-100
33207,frxEURUSD,2013-01-08 09:50:00,2013-01-08 09:55:00,5,FLASHD,1.31217,1.31205,190,0,1,100,190%,190,90%,90
33230,frxEURUSD,2013-01-08 09:55:00,2013-01-08 10:00:00,5,FLASHD,1.31205,1.31165,190,0,1,100,190%,190,90%,90
34739,frxEURUSD,2013-01-08 12:25:00,2013-01-08 12:30:00,5,FLASHD,1.31148,1.31135,190,0,1,100,190%,190,90%,90
34858,frxEURUSD,2013-01-08 12:35:00,2013-01-08 12:40:00,5,FLASHD,1.31162,1.31133,190,0,1,100,190%,190,90%,90
35678,frxEURUSD,2013-01-08 13:50:00,2013-01-08 13:55:00,5,FLASHD,1.30791,1.3074,190,0,1,100,190%,190,90%,90
35719,frxEURUSD,2013-01-08 13:55:00,2013-01-08 14:00:00,5,FLASHD,1.3074,1.30808,190,0,0,100,190%,0,90%,-100
35785,frxEURUSD,2013-01-08 14:00:00,2013-01-08 14:05:00,5,FLASHD,1.30808,1.30764,190,0,1,100,190%,190,90%,90
35848,frxEURUSD,2013-01-08 14:05:00,2013-01-08 14:10:00,5,FLASHD,1.30764,1.30725,190,0,1,100,190%,190,90%,90
35915,frxEURUSD,2013-01-08 14:10:00,2013-01-08 14:15:00,5,FLASHD,1.30725,1.30857,190,0,0,100,190%,0,90%,-100
35961,frxEURUSD,2013-01-08 14:15:00,2013-01-08 14:20:00,5,FLASHD,1.30857,1.3092,190,0,0,100,190%,0,90%,-100
36008,frxEURUSD,2013-01-08 14:20:00,2013-01-08 14:25:00,5,FLASHU,1.3092,1.30908,190,0,0,100,190%,0,90%,-100
36053,frxEURUSD,2013-01-08 14:25:00,2013-01-08 14:30:00,5,FLASHU,1.30908,1.30869,190,0,0,100,190%,0,90%,-100
36098,frxEURUSD,2013-01-08 14:30:00,2013-01-08 14:35:00,5,FLASHU,1.30869,1.30928,190,0,1,100,190%,190,90%,90
36149,frxEURUSD,2013-01-08 14:35:00,2013-01-08 14:40:00,5,FLASHU,1.30928,1.30918,190,0,0,100,190%,0,90%,-100
36201,frxEURUSD,2013-01-08 14:40:00,2013-01-08 14:45:00,5,FLASHU,1.30918,1.30859,190,0,0,100,190%,0,90%,-100
36261,frxEURUSD,2013-01-08 14:45:00,2013-01-08 14:50:00,5,FLASHD,1.30859,1.30867,190,0,0,100,190%,0,90%,-100
36304,frxEURUSD,2013-01-08 14:50:00,2013-01-08 14:55:00,5,FLASHD,1.30867,1.30847,190,0,1,100,190%,190,90%,90
36356,frxEURUSD,2013-01-08 14:55:00,2013-01-08 15:00:00,5,FLASHD,1.30847,1.30845,190,0,1,100,190%,190,90%,90
36422,frxEURUSD,2013-01-08 15:05:00,2013-01-08 15:10:00,5,FLASHD,1.3075,1.30785,190,0,0,100,190%,0,90%,-100
36478,frxEURUSD,2013-01-08 15:10:00,2013-01-08 15:15:00,5,FLASHD,1.30785,1.30701,190,0,1,100,190%,190,90%,90
36508,frxEURUSD,2013-01-08 15:15:00,2013-01-08 15:20:00,5,FLASHD,1.30701,1.30737,190,0,0,100,190%,0,90%,-100
36575,frxEURUSD,2013-01-08 15:20:00,2013-01-08 15:25:00,5,FLASHD,1.30737,1.30742,190,0,0,100,190%,0,90%,-100
36634,frxEURUSD,2013-01-08 15:25:00,2013-01-08 15:30:00,5,FLASHD,1.30742,1.30767,190,0,0,100,190%,0,90%,-100
36651,frxEURUSD,2013-01-08 15:30:00,2013-01-08 15:35:00,5,FLASHD,1.30767,1.30759,190,0,1,100,190%,190,90%,90
36709,frxEURUSD,2013-01-08 15:35:00,2013-01-08 15:40:00,5,FLASHD,1.30759,1.30652,190,0,1,100,190%,190,90%,90
36747,frxEURUSD,2013-01-08 15:40:00,2013-01-08 15:45:00,5,FLASHD,1.30652,1.30644,190,0,1,100,190%,190,90%,90
36811,frxEURUSD,2013-01-08 15:45:00,2013-01-08 15:50:00,5,FLASHU,1.30644,1.30666,190,0,1,100,190%,190,90%,90
36855,frxEURUSD,2013-01-08 15:50:00,2013-01-08 15:55:00,5,FLASHD,1.30666,1.30679,190,0,0,100,190%,0,90%,-100
36884,frxEURUSD,2013-01-08 15:55:00,2013-01-08 16:00:00,5,FLASHD,1.30679,1.30647,190,0,1,100,190%,190,90%,90
36930,frxEURUSD,2013-01-08 16:00:00,2013-01-08 16:05:00,5,FLASHD,1.30647,1.30666,190,0,0,100,190%,0,90%,-100
36990,frxEURUSD,2013-01-08 16:05:00,2013-01-08 16:10:00,5,FLASHD,1.30666,1.3066,190,0,1,100,190%,190,90%,90
37045,frxEURUSD,2013-01-08 16:10:00,2013-01-08 16:15:00,5,FLASHD,1.3066,1.30657,190,0,1,100,190%,190,90%,90
37100,frxEURUSD,2013-01-08 16:15:00,2013-01-08 16:20:00,5,FLASHD,1.30657,1.30636,190,0,1,100,190%,190,90%,90
37159,frxEURUSD,2013-01-08 16:20:00,2013-01-08 16:25:00,5,FLASHD,1.30636,1.30606,190,0,1,100,190%,190,90%,90
37211,frxEURUSD,2013-01-08 16:25:00,2013-01-08 16:30:00,5,FLASHU,1.30606,1.30638,190,0,1,100,190%,190,90%,90
37296,frxEURUSD,2013-01-08 16:30:00,2013-01-08 16:35:00,5,FLASHD,1.30638,1.3068,190,0,0,100,190%,0,90%,-100
37322,frxEURUSD,2013-01-08 16:35:00,2013-01-08 16:40:00,5,FLASHD,1.3068,1.30684,190,0,0,100,190%,0,90%,-100
37402,frxEURUSD,2013-01-08 16:40:00,2013-01-08 16:45:00,5,FLASHU,1.30684,1.30698,190,0,1,100,190%,190,90%,90
37448,frxEURUSD,2013-01-08 16:45:00,2013-01-08 16:50:00,5,FLASHU,1.30698,1.30694,190,0,0,100,190%,0,90%,-100
37505,frxEURUSD,2013-01-08 16:50:00,2013-01-08 16:55:00,5,FLASHU,1.30694,1.30656,190,0,0,100,190%,0,90%,-100
37569,frxEURUSD,2013-01-08 16:55:00,2013-01-08 17:00:00,5,FLASHD,1.30656,1.30657,190,0,0,100,190%,0,90%,-100
37671,frxEURUSD,2013-01-08 17:00:00,2013-01-08 17:05:00,5,FLASHD,1.30657,1.30727,190,0,0,100,190%,0,90%,-100
37757,frxEURUSD,2013-01-08 17:05:00,2013-01-08 17:10:00,5,FLASHU,1.30727,1.30721,190,0,0,100,190%,0,90%,-100
37787,frxEURUSD,2013-01-08 17:10:00,2013-01-08 17:15:00,5,FLASHU,1.30721,1.30707,190,0,0,100,190%,0,90%,-100
37835,frxEURUSD,2013-01-08 17:15:00,2013-01-08 17:20:00,5,FLASHU,1.30707,1.30657,190,0,0,100,190%,0,90%,-100
37905,frxEURUSD,2013-01-08 17:20:00,2013-01-08 17:25:00,5,FLASHD,1.30657,1.30691,190,0,0,100,190%,0,90%,-100
37967,frxEURUSD,2013-01-08 17:25:00,2013-01-08 17:30:00,5,FLASHD,1.30691,1.30663,190,0,1,100,190%,190,90%,90
38032,frxEURUSD,2013-01-08 17:30:00,2013-01-08 17:35:00,5,FLASHD,1.30663,1.30699,190,0,0,100,190%,0,90%,-100
38096,frxEURUSD,2013-01-08 17:35:00,2013-01-08 17:40:00,5,FLASHU,1.30699,1.30656,190,0,0,100,190%,0,90%,-100
38173,frxEURUSD,2013-01-08 17:40:00,2013-01-08 17:45:00,5,FLASHD,1.30656,1.30696,190,0,0,100,190%,0,90%,-100
38212,frxEURUSD,2013-01-08 17:45:00,2013-01-08 17:50:00,5,FLASHU,1.30696,1.30688,190,0,0,100,190%,0,90%,-100
38275,frxEURUSD,2013-01-08 17:50:00,2013-01-08 17:55:00,5,FLASHU,1.30688,1.30684,190,0,0,100,190%,0,90%,-100
38316,frxEURUSD,2013-01-08 17:55:00,2013-01-08 18:00:00,5,FLASHD,1.30684,1.30688,190,0,0,100,190%,0,90%,-100
38393,frxEURUSD,2013-01-08 18:00:00,2013-01-08 18:05:00,5,FLASHU,1.30688,1.30664,190,0,0,100,190%,0,90%,-100
38454,frxEURUSD,2013-01-08 18:05:00,2013-01-08 18:10:00,5,FLASHD,1.30664,1.30672,190,0,0,100,190%,0,90%,-100
38507,frxEURUSD,2013-01-08 18:10:00,2013-01-08 18:15:00,5,FLASHD,1.30672,1.30708,190,0,0,100,190%,0,90%,-100
38558,frxEURUSD,2013-01-08 18:15:00,2013-01-08 18:20:00,5,FLASHU,1.30708,1.30727,190,0,1,100,190%,190,90%,90
38636,frxEURUSD,2013-01-08 18:20:00,2013-01-08 18:25:00,5,FLASHU,1.30727,1.30786,190,0,1,100,190%,190,90%,90
38676,frxEURUSD,2013-01-08 18:25:00,2013-01-08 18:30:00,5,FLASHD,1.30786,1.30771,190,0,1,100,190%,190,90%,90
38702,frxEURUSD,2013-01-08 18:30:00,2013-01-08 18:35:00,5,FLASHU,1.30771,1.30766,190,0,0,100,190%,0,90%,-100
38761,frxEURUSD,2013-01-08 18:35:00,2013-01-08 18:40:00,5,FLASHU,1.30766,1.30775,190,0,1,100,190%,190,90%,90
38818,frxEURUSD,2013-01-08 18:40:00,2013-01-08 18:45:00,5,FLASHU,1.30775,1.30762,190,0,0,100,190%,0,90%,-100
38873,frxEURUSD,2013-01-08 18:45:00,2013-01-08 18:50:00,5,FLASHU,1.30762,1.30766,190,0,1,100,190%,190,90%,90
38920,frxEURUSD,2013-01-08 18:50:00,2013-01-08 18:55:00,5,FLASHU,1.30766,1.30762,190,0,0,100,190%,0,90%,-100
38979,frxEURUSD,2013-01-08 18:55:00,2013-01-08 19:00:00,5,FLASHU,1.30762,1.30782,190,0,1,100,190%,190,90%,90
39040,frxEURUSD,2013-01-08 19:00:00,2013-01-08 19:05:00,5,FLASHU,1.30782,1.30803,190,0,1,100,190%,190,90%,90
39095,frxEURUSD,2013-01-08 19:05:00,2013-01-08 19:10:00,5,FLASHD,1.30803,1.30786,190,0,1,100,190%,190,90%,90
39134,frxEURUSD,2013-01-08 19:10:00,2013-01-08 19:15:00,5,FLASHU,1.30786,1.30778,190,0,0,100,190%,0,90%,-100
39184,frxEURUSD,2013-01-08 19:15:00,2013-01-08 19:20:00,5,FLASHU,1.30778,1.30762,190,0,0,100,190%,0,90%,-100
39257,frxEURUSD,2013-01-08 19:20:00,2013-01-08 19:25:00,5,FLASHU,1.30762,1.30761,190,0,0,100,190%,0,90%,-100
39303,frxEURUSD,2013-01-08 19:25:00,2013-01-08 19:30:00,5,FLASHU,1.30761,1.30785,190,0,1,100,190%,190,90%,90
39376,frxEURUSD,2013-01-08 19:30:00,2013-01-08 19:35:00,5,FLASHU,1.30785,1.30798,190,0,1,100,190%,190,90%,90
39429,frxEURUSD,2013-01-08 19:35:00,2013-01-08 19:40:00,5,FLASHU,1.30798,1.30805,190,0,1,100,190%,190,90%,90
39488,frxEURUSD,2013-01-08 19:40:00,2013-01-08 19:45:00,5,FLASHU,1.30805,1.30809,190,0,1,100,190%,190,90%,90
39512,frxEURUSD,2013-01-08 19:45:00,2013-01-08 19:50:00,5,FLASHU,1.30809,1.30826,190,0,1,100,190%,190,90%,90
39571,frxEURUSD,2013-01-08 19:50:00,2013-01-08 19:55:00,5,FLASHD,1.30826,1.30818,190,0,1,100,190%,190,90%,90
39639,frxEURUSD,2013-01-08 19:55:00,2013-01-08 20:00:00,5,FLASHD,1.30818,1.30815,190,0,1,100,190%,190,90%,90
39714,frxEURUSD,2013-01-08 20:00:00,2013-01-08 20:05:00,5,FLASHU,1.30815,1.30811,190,0,0,100,190%,0,90%,-100
41682,frxEURUSD,2013-01-09 00:40:00,2013-01-09 00:45:00,5,FLASHD,1.30744,1.30734,190,0,1,100,190%,190,90%,90
41782,frxEURUSD,2013-01-09 00:45:00,2013-01-09 00:50:00,5,FLASHD,1.30734,1.30735,190,0,0,100,190%,0,90%,-100
41846,frxEURUSD,2013-01-09 00:50:00,2013-01-09 00:55:00,5,FLASHD,1.30735,1.30691,190,0,1,100,190%,190,90%,90
51865,frxEURUSD,2013-01-09 13:20:00,2013-01-09 13:25:00,5,FLASHD,1.3054,1.30547,190,0,0,100,190%,0,90%,-100
51906,frxEURUSD,2013-01-09 13:25:00,2013-01-09 13:30:00,5,FLASHD,1.30547,1.3047,190,0,1,100,190%,190,90%,90
51945,frxGBPJPY,2013-01-09 13:30:00,2013-01-09 13:35:00,5,FLASHU,140.012,140.08,950,0,1,500,190%,950,90%,450
