Valuation Date,Term Structure,Base Currency,Term Currency,Option Class,Call/Put,Spot,Strike Price,Barrier1,Barrier2,Days,Expiry Date,Delivery Date,Price Mid,Delta,Gamma,Vega,Theta,Rho,Market Vol Bid,Market Vol Ask,Price Bid,Price Offer,ID,mini
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.912,,68,08-Feb-12,08-Feb-12,0.0575,11.57,-0.02707,-0.00266,0.001,-0.00148,0,0,0.0375,0.0775,USDCHF_1326,1
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.918,,68,08-Feb-12,08-Feb-12,0.045,-11.18,-0.12296,-0.00189,0.00069,0.00084,0,0,0.025,0.065,USDCHF_1327,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.924,,68,08-Feb-12,08-Feb-12,0.1275,-11.12,-0.27277,-0.00662,0.00241,0.00274,0,0,0.1075,0.1475,USDCHF_1328,1
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.93,,68,08-Feb-12,08-Feb-12,0.205,-10.97,-0.41614,-0.01114,0.00406,0.0043,0,0,0.185,0.225,USDCHF_1329,1
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.936,,68,08-Feb-12,08-Feb-12,0.28,-10.73,-0.54966,-0.01534,0.0056,0.00554,0,0,0.26,0.3,USDCHF_1330,1
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.942,,68,08-Feb-12,08-Feb-12,0.35,-10.41,-0.67039,-0.01915,0.00699,0.00646,0,0,0.33,0.37,USDCHF_1331,1
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.948,,68,08-Feb-12,08-Feb-12,0.4175,-10.01,-0.77599,-0.02248,0.0082,0.00711,0,0,0.3975,0.4375,USDCHF_1332,1
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.954,,68,08-Feb-12,08-Feb-12,0.4775,-9.5566,-0.86474,-0.02529,0.00922,0.00751,0,0,0.4575,0.4975,USDCHF_1333,1
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.96,,68,08-Feb-12,08-Feb-12,0.535,-9.0496,-0.93557,-0.02754,0.01003,0.00768,0,0,0.515,0.555,USDCHF_1334,1
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.966,,68,08-Feb-12,08-Feb-12,0.585,-8.5041,-0.98807,-0.02923,0.01064,0.00767,0,0,0.565,0.605,USDCHF_1335,1
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.972,,68,08-Feb-12,08-Feb-12,0.63,-7.9317,-1.0224,-0.03035,0.01104,0.00748,0,0,0.61,0.65,USDCHF_1336,1
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.978,,68,08-Feb-12,08-Feb-12,0.665,-7.3434,-1.0393,-0.03094,0.01123,0.00717,0,0,0.645,0.685,USDCHF_1337,1
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.984,,68,08-Feb-12,08-Feb-12,0.7025,-6.7498,-1.04,-0.03103,0.01125,0.00675,0,0,0.6825,0.7225,USDCHF_1338,1
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.9,0.93,68,08-Feb-12,08-Feb-12,0.00075,0,0,0,0,0,0,0,0,0.0015,USDCHF_1339,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.897,0.931,68,08-Feb-12,08-Feb-12,0.00075,0,0,0,0,0,0,0,0,0.0015,USDCHF_1340,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.894,0.932,68,08-Feb-12,08-Feb-12,0.00075,-0.00002,-0.00006,0,0,0,0,0,0,0.0015,USDCHF_1341,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.891,0.933,68,08-Feb-12,08-Feb-12,0.00075,-0.00028,-0.00064,-0.00002,0,0,0,0,0,0.0015,USDCHF_1342,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.888,0.934,68,08-Feb-12,08-Feb-12,0.0015,-0.00202,-0.00357,-0.00011,0.00005,0,0,0,0.0001,0.0029,USDCHF_1343,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.885,0.935,68,08-Feb-12,08-Feb-12,0.00645,-0.00899,-0.01297,-0.00039,0.00017,0,0,0,0.0004,0.0125,USDCHF_1344,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.882,0.936,68,08-Feb-12,08-Feb-12,0.02185,-0.02866,-0.03483,-0.00105,0.00044,0,0,0,0.0012,0.0425,USDCHF_1345,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.879,0.937,68,08-Feb-12,08-Feb-12,0.0278,-0.07168,-0.07503,-0.00226,0.00092,0.00001,0,0,0.0031,0.0525,USDCHF_1346,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.876,0.938,68,08-Feb-12,08-Feb-12,0.0325,-0.14956,-0.13724,-0.00412,0.00166,0.00001,0,0,0.0075,0.0575,USDCHF_1347,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.873,0.939,68,08-Feb-12,08-Feb-12,0.0475,-0.27196,-0.22173,-0.00666,0.00264,0.00003,0,0,0.0225,0.0725,USDCHF_1348,0
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.87,0.94,68,08-Feb-12,08-Feb-12,0.0675,-0.4446,-0.32565,-0.00977,0.00382,0.00006,0,0,0.0425,0.0925,USDCHF_1349,1
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.867,0.941,68,08-Feb-12,08-Feb-12,0.0875,-0.66856,-0.44396,-0.01331,0.00516,0.00011,0,0,0.0625,0.1125,USDCHF_1350,1
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.864,0.942,68,08-Feb-12,08-Feb-12,0.1075,-0.94066,-0.57065,-0.0171,0.00657,0.00017,0,0,0.0825,0.1325,USDCHF_1351,1
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.861,0.943,68,08-Feb-12,08-Feb-12,0.1275,-1.2545,-0.6998,-0.02096,0.008,0.00026,0,0,0.1025,0.1525,USDCHF_1352,1
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.858,0.944,68,08-Feb-12,08-Feb-12,0.15,-1.6017,-0.82624,-0.02473,0.00938,0.00036,0,0,0.125,0.175,USDCHF_1353,1
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.855,0.945,68,08-Feb-12,08-Feb-12,0.17,-1.9731,-0.94586,-0.0283,0.01068,0.0005,0,0,0.145,0.195,USDCHF_1354,1
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.852,0.946,68,08-Feb-12,08-Feb-12,0.19,-2.3596,-1.0557,-0.03157,0.01185,0.00066,0,0,0.165,0.215,USDCHF_1355,1
02-Dec-11,USDCHF,USD,CHF,DNT,,0.91565,,0.849,0.947,68,08-Feb-12,08-Feb-12,0.21,-2.7528,-1.1539,-0.03449,0.0129,0.00084,0,0,0.185,0.235,USDCHF_1356,1
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.89,0.931,68,08-Feb-12,08-Feb-12,0.99795,0.00024,0.00038,0.00001,0.00001,-0.00177,0,0,0.9967,0.9992,USDCHF_1357,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.888,0.933,68,08-Feb-12,08-Feb-12,0.9958,0.00152,0.00242,0.00007,-0.00002,-0.00177,0,0,0.9925,0.9991,USDCHF_1358,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.886,0.935,68,08-Feb-12,08-Feb-12,0.98945,0.00612,0.00972,0.00029,-0.00011,-0.00178,0,0,0.98,0.9989,USDCHF_1359,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.884,0.937,68,08-Feb-12,08-Feb-12,0.98035,0.01785,0.02815,0.00085,-0.00034,-0.00178,0,0,0.9625,0.9982,USDCHF_1360,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.882,0.939,68,08-Feb-12,08-Feb-12,0.9721,0.04115,0.06436,0.00194,-0.00078,-0.00178,0,0,0.9475,0.9967,USDCHF_1361,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.88,0.941,68,08-Feb-12,08-Feb-12,0.9675,0.07975,0.1235,0.00372,-0.00149,-0.00178,0,0,0.9425,0.9925,USDCHF_1362,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.878,0.943,68,08-Feb-12,08-Feb-12,0.955,0.13559,0.20765,0.00625,-0.00247,-0.00178,0,0,0.93,0.98,USDCHF_1363,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.876,0.945,68,08-Feb-12,08-Feb-12,0.935,0.20851,0.31539,0.0095,-0.00372,-0.00179,0,0,0.91,0.96,USDCHF_1364,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.874,0.947,68,08-Feb-12,08-Feb-12,0.915,0.29653,0.44256,0.01333,-0.00517,-0.0018,0,0,0.89,0.94,USDCHF_1365,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.872,0.949,68,08-Feb-12,08-Feb-12,0.8925,0.39652,0.58336,0.01757,-0.00676,-0.00181,0,0,0.8675,0.9175,USDCHF_1366,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.87,0.951,68,08-Feb-12,08-Feb-12,0.87,0.5048,0.73151,0.02203,-0.00842,-0.00183,0,0,0.845,0.895,USDCHF_1367,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.868,0.953,68,08-Feb-12,08-Feb-12,0.8475,0.61774,0.88104,0.02653,-0.01008,-0.00185,0,0,0.8225,0.8725,USDCHF_1368,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.866,0.955,68,08-Feb-12,08-Feb-12,0.825,0.73205,1.0269,0.03092,-0.01169,-0.00188,0,0,0.8,0.85,USDCHF_1369,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.864,0.957,68,08-Feb-12,08-Feb-12,0.8025,0.84497,1.1651,0.03509,-0.0132,-0.00191,0,0,0.7775,0.8275,USDCHF_1370,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.862,0.959,68,08-Feb-12,08-Feb-12,0.78,0.95436,1.2928,0.03893,-0.01458,-0.00194,0,0,0.755,0.805,USDCHF_1371,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.86,0.961,68,08-Feb-12,08-Feb-12,0.7575,1.0586,1.4081,0.04241,-0.01583,-0.00198,0,0,0.7325,0.7825,USDCHF_1372,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.858,0.963,68,08-Feb-12,08-Feb-12,0.735,1.1567,1.5101,0.04548,-0.01692,-0.00202,0,0,0.71,0.76,USDCHF_1373,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.856,0.965,68,08-Feb-12,08-Feb-12,0.71,1.248,1.5985,0.04814,-0.01786,-0.00206,0,0,0.685,0.735,USDCHF_1374,0
02-Dec-11,USDCHF,USD,CHF,DOT,,0.91565,,0.854,0.967,68,08-Feb-12,08-Feb-12,0.685,1.3321,1.6734,0.0504,-0.01865,-0.0021,0,0,0.66,0.71,USDCHF_1375,0
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.86,,,97,08-Mar-12,08-Mar-12,0.7875,3.5345,-0.28601,-0.01241,0.00328,-0.01112,0,0,0.77,0.805,USDCHF_1376,1
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.865,,,97,08-Mar-12,08-Mar-12,0.765,3.7169,-0.27034,-0.01173,0.00311,-0.01153,0,0,0.7475,0.7825,USDCHF_1377,1
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.87,,,97,08-Mar-12,08-Mar-12,0.74,3.8893,-0.25122,-0.0109,0.0029,-0.01192,0,0,0.7225,0.7575,USDCHF_1378,1
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.875,,,97,08-Mar-12,08-Mar-12,0.7125,4.0498,-0.2288,-0.00992,0.00265,-0.01228,0,0,0.695,0.73,USDCHF_1379,1
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.88,,,97,08-Mar-12,08-Mar-12,0.685,4.1965,-0.20331,-0.00882,0.00237,-0.0126,0,0,0.6675,0.7025,USDCHF_1380,1
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.885,,,97,08-Mar-12,08-Mar-12,0.6575,4.328,-0.17504,-0.00759,0.00206,-0.01287,0,0,0.64,0.675,USDCHF_1381,1
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.89,,,97,08-Mar-12,08-Mar-12,0.6275,4.4428,-0.14433,-0.00626,0.00172,-0.01311,0,0,0.61,0.645,USDCHF_1382,1
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.895,,,97,08-Mar-12,08-Mar-12,0.5975,4.5397,-0.11156,-0.00484,0.00136,-0.01329,0,0,0.58,0.615,USDCHF_1383,1
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.9,,,97,08-Mar-12,08-Mar-12,0.5675,4.6179,-0.07714,-0.00335,0.00097,-0.01343,0,0,0.55,0.585,USDCHF_1384,1
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.905,,,97,08-Mar-12,08-Mar-12,0.5375,4.6766,-0.04152,-0.0018,0.00057,-0.01352,0,0,0.52,0.555,USDCHF_1385,1
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.91,,,97,08-Mar-12,08-Mar-12,0.51,4.7154,-0.00517,-0.00022,0.00017,-0.01355,0,0,0.4925,0.5275,USDCHF_1386,1
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.915,,,97,08-Mar-12,08-Mar-12,0.485,4.734,0.03145,0.00136,-0.00024,-0.01353,0,0,0.4675,0.5025,USDCHF_1387,1
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.92,,,97,08-Mar-12,08-Mar-12,0.4575,4.7328,0.06788,0.00294,-0.00065,-0.01346,0,0,0.44,0.475,USDCHF_1388,1
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.925,,,97,08-Mar-12,08-Mar-12,0.43,4.7119,0.10365,0.0045,-0.00105,-0.01335,0,0,0.4125,0.4475,USDCHF_1389,1
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.93,,,97,08-Mar-12,08-Mar-12,0.4025,4.6719,0.13835,0.006,-0.00144,-0.01318,0,0,0.385,0.42,USDCHF_1390,1
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.935,,,97,08-Mar-12,08-Mar-12,0.3775,4.6136,0.17157,0.00744,-0.00182,-0.01296,0,0,0.36,0.395,USDCHF_1391,1
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.94,,,97,08-Mar-12,08-Mar-12,0.355,4.5381,0.20295,0.0088,-0.00217,-0.01271,0,0,0.3375,0.3725,USDCHF_1392,1
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.945,,,97,08-Mar-12,08-Mar-12,0.33,4.4464,0.23217,0.01007,-0.0025,-0.01241,0,0,0.3125,0.3475,USDCHF_1393,1
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.95,,,97,08-Mar-12,08-Mar-12,0.31,4.3399,0.25895,0.01123,-0.0028,-0.01208,0,0,0.2925,0.3275,USDCHF_1394,1
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.955,,,97,08-Mar-12,08-Mar-12,0.2875,4.22,0.28309,0.01228,-0.00307,-0.01171,0,0,0.27,0.305,USDCHF_1395,1
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.96,,,97,08-Mar-12,08-Mar-12,0.2675,4.0882,0.3044,0.0132,-0.00331,-0.01131,0,0,0.25,0.285,USDCHF_1396,1
02-Dec-11,USDCHF,USD,CHF,ED,C,0.91565,0.965,,,97,08-Mar-12,08-Mar-12,0.25,3.946,0.32277,0.014,-0.00352,-0.01089,0,0,0.2325,0.2675,USDCHF_1397,1
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.855,,,97,08-Mar-12,08-Mar-12,0.19,-3.3439,0.29814,0.01293,-0.00339,0.0081,0,0,0.1725,0.2075,USDCHF_1398,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.86,,,97,08-Mar-12,08-Mar-12,0.2125,-3.5345,0.28601,0.01241,-0.00326,0.00854,0,0,0.195,0.23,USDCHF_1399,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.865,,,97,08-Mar-12,08-Mar-12,0.235,-3.7169,0.27034,0.01173,-0.00309,0.00896,0,0,0.2175,0.2525,USDCHF_1400,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.87,,,97,08-Mar-12,08-Mar-12,0.26,-3.8893,0.25122,0.0109,-0.00289,0.00934,0,0,0.2425,0.2775,USDCHF_1401,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.875,,,97,08-Mar-12,08-Mar-12,0.285,-4.0498,0.2288,0.00992,-0.00264,0.0097,0,0,0.2675,0.3025,USDCHF_1402,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.88,,,97,08-Mar-12,08-Mar-12,0.3125,-4.1965,0.20331,0.00882,-0.00236,0.01002,0,0,0.295,0.33,USDCHF_1403,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.885,,,97,08-Mar-12,08-Mar-12,0.3425,-4.328,0.17504,0.00759,-0.00205,0.0103,0,0,0.325,0.36,USDCHF_1404,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.89,,,97,08-Mar-12,08-Mar-12,0.37,-4.4428,0.14433,0.00626,-0.00171,0.01053,0,0,0.3525,0.3875,USDCHF_1405,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.895,,,97,08-Mar-12,08-Mar-12,0.4,-4.5397,0.11156,0.00484,-0.00134,0.01072,0,0,0.3825,0.4175,USDCHF_1406,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.9,,,97,08-Mar-12,08-Mar-12,0.43,-4.6179,0.07714,0.00335,-0.00096,0.01085,0,0,0.4125,0.4475,USDCHF_1407,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.905,,,97,08-Mar-12,08-Mar-12,0.4625,-4.6766,0.04152,0.0018,-0.00056,0.01094,0,0,0.445,0.48,USDCHF_1408,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.91,,,97,08-Mar-12,08-Mar-12,0.4875,-4.7154,0.00517,0.00022,-0.00016,0.01097,0,0,0.47,0.505,USDCHF_1409,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.915,,,97,08-Mar-12,08-Mar-12,0.515,-4.734,-0.03145,-0.00136,0.00025,0.01096,0,0,0.4975,0.5325,USDCHF_1410,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.92,,,97,08-Mar-12,08-Mar-12,0.5425,-4.7328,-0.06788,-0.00294,0.00066,0.01089,0,0,0.525,0.56,USDCHF_1411,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.925,,,97,08-Mar-12,08-Mar-12,0.57,-4.7119,-0.10365,-0.0045,0.00107,0.01077,0,0,0.5525,0.5875,USDCHF_1412,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.93,,,97,08-Mar-12,08-Mar-12,0.595,-4.6719,-0.13835,-0.006,0.00146,0.0106,0,0,0.5775,0.6125,USDCHF_1413,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.935,,,97,08-Mar-12,08-Mar-12,0.62,-4.6136,-0.17157,-0.00744,0.00183,0.01039,0,0,0.6025,0.6375,USDCHF_1414,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.94,,,97,08-Mar-12,08-Mar-12,0.645,-4.5381,-0.20295,-0.0088,0.00218,0.01013,0,0,0.6275,0.6625,USDCHF_1415,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.945,,,97,08-Mar-12,08-Mar-12,0.6675,-4.4464,-0.23217,-0.01007,0.00251,0.00983,0,0,0.65,0.685,USDCHF_1416,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.95,,,97,08-Mar-12,08-Mar-12,0.69,-4.3399,-0.25895,-0.01123,0.00281,0.0095,0,0,0.6725,0.7075,USDCHF_1417,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.955,,,97,08-Mar-12,08-Mar-12,0.71,-4.22,-0.28309,-0.01228,0.00308,0.00913,0,0,0.6925,0.7275,USDCHF_1418,0
02-Dec-11,USDCHF,USD,CHF,ED,P,0.91565,0.96,,,97,08-Mar-12,08-Mar-12,0.73,-4.0882,-0.3044,-0.0132,0.00332,0.00874,0,0,0.7125,0.7475,USDCHF_1419,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.856,,97,08-Mar-12,08-Mar-12,0.3975,-6.8633,0.60903,0.02703,-0.00702,0.00926,0,0,0.3775,0.4175,USDCHF_1420,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.861,,97,08-Mar-12,08-Mar-12,0.4425,-7.2523,0.58442,0.02604,-0.00677,0.00919,0,0,0.4225,0.4625,USDCHF_1421,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.866,,97,08-Mar-12,08-Mar-12,0.4875,-7.625,0.55269,0.02475,-0.00644,0.009,0,0,0.4675,0.5075,USDCHF_1422,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.871,,97,08-Mar-12,08-Mar-12,0.535,-7.9773,0.51405,0.02317,-0.00604,0.00865,0,0,0.515,0.555,USDCHF_1423,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.876,,97,08-Mar-12,08-Mar-12,0.585,-8.3055,0.46883,0.02131,-0.00556,0.00814,0,0,0.565,0.605,USDCHF_1424,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.881,,97,08-Mar-12,08-Mar-12,0.635,-8.6062,0.41749,0.0192,-0.00501,0.00747,0,0,0.615,0.655,USDCHF_1425,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.886,,97,08-Mar-12,08-Mar-12,0.685,-8.8761,0.36063,0.01685,-0.0044,0.00661,0,0,0.665,0.705,USDCHF_1426,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.891,,97,08-Mar-12,08-Mar-12,0.7375,-9.1125,0.29892,0.0143,-0.00374,0.00556,0,0,0.7175,0.7575,USDCHF_1427,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.896,,97,08-Mar-12,08-Mar-12,0.79,-9.3132,0.23314,0.01158,-0.00303,0.00431,0,0,0.77,0.81,USDCHF_1428,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.901,,97,08-Mar-12,08-Mar-12,0.8425,-9.4761,0.16413,0.00873,-0.00228,0.00286,0,0,0.8225,0.8625,USDCHF_1429,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.906,,97,08-Mar-12,08-Mar-12,0.895,-9.6001,0.09279,0.00579,-0.00151,0.0012,0,0,0.875,0.915,USDCHF_1430,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.911,,97,08-Mar-12,08-Mar-12,0.9525,-9.6843,0.02003,0.0028,-0.00072,-0.00066,0,0,0.9325,0.9725,USDCHF_1431,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.916,,97,08-Mar-12,08-Mar-12,0.9764,9.2231,0.05069,0.00023,-0.00005,-0.0027,0,0,0.9575,0.9953,USDCHF_1432,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.921,,97,08-Mar-12,08-Mar-12,0.925,9.2259,0.12345,0.00354,-0.00089,-0.00441,0,0,0.905,0.945,USDCHF_1433,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.926,,97,08-Mar-12,08-Mar-12,0.8725,9.1895,0.19485,0.00678,-0.00171,-0.00592,0,0,0.8525,0.8925,USDCHF_1434,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.931,,97,08-Mar-12,08-Mar-12,0.8175,9.1152,0.26405,0.00992,-0.00251,-0.00723,0,0,0.7975,0.8375,USDCHF_1435,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.936,,97,08-Mar-12,08-Mar-12,0.765,9.0044,0.33025,0.01292,-0.00328,-0.00835,0,0,0.745,0.785,USDCHF_1436,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.941,,97,08-Mar-12,08-Mar-12,0.715,8.8593,0.39273,0.01575,-0.004,-0.00929,0,0,0.695,0.735,USDCHF_1437,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.946,,97,08-Mar-12,08-Mar-12,0.665,8.682,0.45088,0.01838,-0.00467,-0.01005,0,0,0.645,0.685,USDCHF_1438,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.951,,97,08-Mar-12,08-Mar-12,0.6175,8.4753,0.50415,0.0208,-0.00529,-0.01066,0,0,0.5975,0.6375,USDCHF_1439,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.956,,97,08-Mar-12,08-Mar-12,0.5725,8.242,0.55212,0.02297,-0.00585,-0.01111,0,0,0.5525,0.5925,USDCHF_1440,0
02-Dec-11,USDCHF,USD,CHF,OT,,0.91565,,0.961,,97,08-Mar-12,08-Mar-12,0.53,7.985,0.59444,0.0249,-0.00634,-0.01142,0,0,0.51,0.55,USDCHF_1441,0
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.858,,97,08-Mar-12,08-Mar-12,0.585,7.0206,-0.60005,-0.02667,0.00694,-0.01182,0,0,0.565,0.605,USDCHF_1442,1
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.864,,97,08-Mar-12,08-Mar-12,0.53,7.4781,-0.56622,-0.0253,0.0066,-0.01167,0,0,0.51,0.55,USDCHF_1443,1
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.87,,97,08-Mar-12,08-Mar-12,0.4725,7.9086,-0.52231,-0.02351,0.00614,-0.01131,0,0,0.4525,0.4925,USDCHF_1444,1
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.876,,97,08-Mar-12,08-Mar-12,0.415,8.3055,-0.46883,-0.02131,0.00557,-0.01072,0,0,0.395,0.435,USDCHF_1445,1
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.882,,97,08-Mar-12,08-Mar-12,0.355,8.6627,-0.40654,-0.01874,0.00491,-0.00989,0,0,0.335,0.375,USDCHF_1446,1
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.888,,97,08-Mar-12,08-Mar-12,0.2925,8.9748,-0.33649,-0.01585,0.00415,-0.00879,0,0,0.2725,0.3125,USDCHF_1447,1
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.894,,97,08-Mar-12,08-Mar-12,0.23,9.2373,-0.25989,-0.01269,0.00333,-0.00741,0,0,0.21,0.25,USDCHF_1448,1
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.9,,97,08-Mar-12,08-Mar-12,0.1675,9.4466,-0.17815,-0.00931,0.00245,-0.00574,0,0,0.1475,0.1875,USDCHF_1449,1
02-Dec-11,USDCHF,USD,CHF,NT,,0.91565,,0.906,,97,08-Mar-12,08-Mar-12,0.105,9.6001,-0.09279,-0.00579,0.00152,-0.00378,0,0,0.085,0.125,USDCHF_1450,1
